Order_ID,Customer_ID,Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order
612419,CUST000745,2026-06-02,2026,6,2,Tuesday,2,49,Female,India,Sydney,Returning,PROD00643,Fashion,Bags,QuickCart,244.46,4,20,195.57,Yes,16.31,97.23,895.81,Wallet,Mobile,Social Media,Silver,Express,Central,3,Shipped,No,3.7,10546.75,26.96,241.51,Summer,No,Yes
600551,CUST007974,2026-06-02,2026,6,2,Tuesday,2,36,Female,Germany,Karachi,Returning,PROD00649,Electronics,Headphones,Zenith,556.23,3,10,166.87,Yes,16.54,119.87,1638.23,PayPal,Mobile,Paid Ads,Standard,Express,North,2,Delivered,No,4.4,31536.01,19.83,324.86,Summer,No,Yes
619765,CUST000890,2026-06-02,2026,6,2,Tuesday,2,49,Male,Saudi Arabia,New York,Premium,PROD00431,Home & Kitchen,Decor,Nova,138.7,3,35,145.64,Yes,17.09,47.81,335.36,PayPal,Mobile,Email,Platinum,Same Day,East,4,Processing,No,5.0,2768.67,14.53,48.73,Summer,No,No
619596,CUST005656,2026-06-02,2026,6,2,Tuesday,2,38,Male,UAE,New York,Loyal,PROD01379,Beauty,Skincare,UrbanCo,53.04,3,15,23.87,Yes,5.39,17.62,158.26,Bank Transfer,Desktop,Referral,Standard,Standard,South,3,Shipped,No,4.2,2562.95,35.98,56.94,Summer,No,No
621624,CUST004576,2026-06-02,2026,6,2,Tuesday,2,42,Male,India,Sydney,New,PROD00559,Toys,Puzzles,Zenith,41.24,2,20,16.5,Yes,5.99,3.64,75.61,Credit Card,Desktop,Direct,Silver,Standard,West,7,Delivered,No,3.8,526.67,16.66,12.6,Summer,No,No
606487,CUST002561,2026-06-03,2026,6,3,Wednesday,2,29,Male,United States,Riyadh,Returning,PROD02142,Sports,Outdoor,EcoLife,64.62,2,30,38.77,Yes,12.47,10.5,113.44,Credit Card,Mobile,Email,Gold,Express,North,3,Shipped,No,4.2,2288.09,27.28,30.95,Summer,No,No
622707,CUST008376,2026-06-03,2026,6,3,Wednesday,2,36,Female,Canada,Paris,New,PROD00940,Home & Kitchen,Decor,FreshMart,124.36,2,0,0.0,No,11.0,27.74,287.46,Bank Transfer,Mobile,Email,Gold,Express,North,5,Shipped,No,3.1,5068.31,18.31,52.63,Summer,No,No
606508,CUST001270,2026-06-03,2026,6,3,Wednesday,2,50,Female,United States,Paris,New,PROD01817,Toys,Educational,PrimePlus,28.49,1,0,0.0,No,18.19,2.26,48.94,Wallet,Mobile,Direct,Silver,Same Day,Central,0,Delivered,No,5.0,20.0,37.51,18.36,Summer,No,No
620552,CUST001764,2026-06-03,2026,6,3,Wednesday,2,43,Female,Pakistan,Mumbai,New,PROD00555,Fashion,Men Clothing,Trendify,72.09,6,30,129.76,Yes,17.08,27.76,347.62,Credit Card,Tablet,Organic Search,Standard,Express,North,6,Delivered,No,4.4,3344.76,29.34,101.99,Summer,Yes,No
614384,CUST003282,2026-06-03,2026,6,3,Wednesday,2,52,Male,Germany,Paris,New,PROD01714,Fashion,Women Clothing,QuickCart,36.63,4,0,0.0,No,24.11,9.43,180.06,PayPal,Mobile,Referral,Standard,Same Day,East,2,Cancelled,No,3.8,984.66,24.74,44.55,Summer,No,No
603943,CUST008259,2026-06-03,2026,6,3,Wednesday,2,23,Female,UAE,Sydney,Loyal,PROD01524,Groceries,Beverages,PrimePlus,14.75,1,0,0.0,No,21.31,1.43,37.49,Debit Card,Mobile,Organic Search,Standard,Same Day,South,0,Processing,No,3.6,1458.49,26.4,9.9,Summer,Yes,No
620938,CUST001868,2026-06-03,2026,6,3,Wednesday,2,36,Male,United States,Dubai,New,PROD00189,Fashion,Men Clothing,Nova,120.88,3,5,18.13,No,20.84,35.41,400.76,PayPal,Mobile,Organic Search,Standard,Same Day,East,4,Delivered,No,4.4,2656.48,26.5,106.2,Summer,No,Yes
612317,CUST001320,2026-06-03,2026,6,3,Wednesday,2,50,Female,France,New York,New,PROD02394,Groceries,Dairy,PrimePlus,25.96,1,15,3.89,Yes,20.4,1.5,43.97,Debit Card,Desktop,Social Media,Standard,Same Day,East,0,Processing,No,3.2,1044.93,22.9,10.07,Summer,No,No
620136,CUST002448,2026-06-03,2026,6,3,Wednesday,2,26,Male,Canada,New York,Returning,PROD01740,Sports,Fitness,Zenith,159.92,2,15,47.98,Yes,4.15,36.0,312.01,Credit Card,Mobile,Paid Ads,Standard,Standard,East,2,Delivered,No,4.6,2129.47,14.51,45.27,Summer,No,No
606982,CUST006865,2026-06-03,2026,6,3,Wednesday,2,20,Female,Germany,Mumbai,Returning,PROD00349,Electronics,Headphones,Apex,146.12,3,0,0.0,No,22.36,40.18,500.9,Debit Card,Desktop,Referral,Standard,Same Day,Central,1,Delivered,No,4.2,2637.11,14.08,70.53,Summer,No,Yes
610239,CUST005594,2026-06-04,2026,6,4,Thursday,2,24,Male,India,Dubai,Returning,PROD00105,Books,Fiction,PrimePlus,9.43,4,20,7.54,Yes,9.0,1.37,40.55,Wallet,Desktop,Referral,Silver,Pickup,South,10,Delivered,No,3.7,792.42,31.19,12.65,Summer,No,No
624916,CUST007274,2026-06-04,2026,6,4,Thursday,2,47,Male,Canada,Paris,Returning,PROD02487,Fashion,Shoes,Trendify,64.69,2,0,0.0,No,23.22,12.82,165.42,Credit Card,Tablet,Direct,Standard,Same Day,Central,0,Returned,Yes,2.0,1642.46,10.66,17.63,Summer,No,No
622802,CUST007622,2026-06-04,2026,6,4,Thursday,2,54,Male,India,Mumbai,New,PROD02457,Books,Fiction,QuickCart,16.58,1,0,0.0,No,19.02,1.64,37.24,Debit Card,Mobile,Email,Silver,Same Day,West,4,Delivered,No,5.0,20.0,26.54,9.88,Summer,No,No
620911,CUST002285,2026-06-04,2026,6,4,Thursday,2,23,Female,France,Sydney,Returning,PROD02062,Books,Comics,PrimePlus,24.46,6,0,0.0,Yes,11.06,16.4,174.22,Debit Card,Mobile,Email,Silver,Pickup,South,5,Delivered,No,5.0,2397.13,21.55,37.54,Summer,No,No
614925,CUST002323,2026-06-04,2026,6,4,Thursday,2,47,Male,France,Toronto,New,PROD00683,Sports,Sportswear,Trendify,114.09,3,20,68.45,Yes,8.78,19.66,302.26,Bank Transfer,Tablet,Social Media,Standard,Standard,Central,4,Delivered,No,4.7,2824.28,9.72,29.38,Summer,Yes,No
601676,CUST008728,2026-06-04,2026,6,4,Thursday,2,49,Female,Saudi Arabia,Toronto,Returning,PROD01551,Home & Kitchen,Appliances,Nova,187.92,2,5,18.79,No,5.24,21.33,383.62,PayPal,Mobile,Organic Search,Standard,Pickup,West,4,Returned,Yes,4.5,6052.15,25.86,99.2,Summer,No,No
615683,CUST007201,2026-06-04,2026,6,4,Thursday,2,25,Male,Canada,Toronto,New,PROD02192,Beauty,Haircare,QuickCart,62.26,6,0,0.0,Yes,7.63,33.08,414.27,Wallet,Desktop,Paid Ads,Silver,Standard,South,5,Delivered,No,5.0,5995.89,40.03,165.83,Summer,No,Yes
618743,CUST008165,2026-06-04,2026,6,4,Thursday,2,44,Female,UAE,Berlin,Returning,PROD00057,Beauty,Skincare,EcoLife,31.25,1,20,6.25,Yes,8.43,1.96,35.39,Bank Transfer,Mobile,Paid Ads,Silver,Standard,South,4,Delivered,No,4.6,605.69,35.41,12.53,Summer,No,No
609220,CUST004741,2026-06-04,2026,6,4,Thursday,2,28,Female,Saudi Arabia,Toronto,Returning,PROD01175,Fashion,Women Clothing,PrimePlus,28.07,2,15,8.42,Yes,4.74,4.18,56.64,Cash on Delivery,Mobile,Paid Ads,Standard,Standard,West,7,Shipped,No,4.4,336.91,24.27,13.75,Summer,No,No
614548,CUST001437,2026-06-04,2026,6,4,Thursday,2,29,Male,Saudi Arabia,Paris,New,PROD00337,Electronics,Headphones,UrbanCo,534.69,4,0,0.0,No,7.26,119.06,2265.08,Credit Card,Mobile,Direct,Standard,Standard,South,6,Delivered,No,4.2,42961.3,24.77,561.06,Summer,No,Yes
618995,CUST001897,2026-06-04,2026,6,4,Thursday,2,42,Male,India,Riyadh,Returning,PROD01320,Home & Kitchen,Appliances,FreshMart,87.23,2,15,26.17,Yes,5.93,19.24,173.46,Bank Transfer,Mobile,Organic Search,Silver,Standard,Central,9,Delivered,No,3.5,692.0,10.11,17.54,Summer,No,No
613549,CUST003625,2026-06-04,2026,6,4,Thursday,2,18,Female,UAE,Toronto,New,PROD00022,Sports,Equipment,ValueMax,49.34,3,10,14.8,Yes,12.96,8.75,154.93,Wallet,Mobile,Direct,Gold,Express,North,4,Processing,No,5.0,487.19,12.55,19.44,Summer,No,No
605004,CUST006638,2026-06-04,2026,6,4,Thursday,2,18,Female,France,Sydney,Returning,PROD01481,Home & Kitchen,Appliances,Zenith,162.49,4,0,0.0,Yes,11.69,70.94,732.59,Credit Card,Mobile,Direct,Standard,Standard,West,7,Delivered,No,3.9,1604.28,16.82,123.22,Summer,No,Yes
612100,CUST002113,2026-06-04,2026,6,4,Thursday,2,36,Male,Germany,Dubai,Loyal,PROD00595,Beauty,Fragrance,FreshMart,40.9,3,5,6.14,No,16.8,12.86,146.22,Wallet,Desktop,Referral,Standard,Express,East,4,Delivered,No,4.7,3273.66,40.7,59.51,Summer,No,No
608707,CUST007666,2026-06-04,2026,6,4,Thursday,2,18,Male,UAE,Dubai,New,PROD00552,Home & Kitchen,Cookware,EcoLife,121.06,5,5,30.26,No,8.23,49.78,633.05,Cash on Delivery,Mobile,Email,Standard,Standard,North,9,Delivered,No,3.4,9437.06,20.45,129.46,Summer,No,Yes
618558,CUST002502,2026-06-05,2026,6,5,Friday,2,38,Female,United States,Paris,Returning,PROD01783,Home & Kitchen,Decor,UrbanCo,113.47,3,30,102.12,Yes,7.06,30.84,276.19,Debit Card,Desktop,Social Media,Gold,Standard,South,5,Shipped,No,4.0,1499.79,11.34,31.32,Summer,No,No
600626,CUST004979,2026-06-05,2026,6,5,Friday,2,53,Female,Germany,London,Loyal,PROD02238,Sports,Equipment,Apex,196.67,5,25,245.84,Yes,8.64,59.88,806.03,Cash on Delivery,Mobile,Paid Ads,Silver,Standard,West,5,Returned,Yes,3.0,7109.91,10.24,82.54,Summer,No,Yes
601259,CUST008002,2026-06-05,2026,6,5,Friday,2,49,Female,UAE,Toronto,Premium,PROD00442,Beauty,Fragrance,UrbanCo,40.65,4,0,0.0,No,11.06,11.33,184.99,Debit Card,Mobile,Organic Search,Standard,Standard,South,3,Delivered,No,4.3,3727.27,45.3,83.8,Summer,No,No
609444,CUST000364,2026-06-05,2026,6,5,Friday,2,36,Female,Australia,Mumbai,Loyal,PROD02030,Electronics,Laptop,UrbanCo,715.22,2,0,0.0,No,5.72,141.15,1577.31,Debit Card,Mobile,Social Media,Standard,Standard,Central,4,Delivered,No,5.0,8854.27,17.95,283.13,Summer,No,Yes
617686,CUST005791,2026-06-05,2026,6,5,Friday,2,41,Female,Saudi Arabia,Karachi,Loyal,PROD01945,Sports,Sportswear,Zenith,127.94,4,15,76.76,Yes,10.32,25.09,470.41,Debit Card,Mobile,Paid Ads,Standard,Standard,Central,8,Returned,Yes,2.4,5677.34,26.97,126.87,Summer,No,Yes
624369,CUST005967,2026-06-05,2026,6,5,Friday,2,44,Female,Pakistan,Karachi,New,PROD00889,Home & Kitchen,Decor,FreshMart,255.33,4,0,0.0,No,10.95,107.04,1139.31,Wallet,Desktop,Paid Ads,Standard,Standard,Central,7,Delivered,No,4.1,7070.03,26.81,305.45,Summer,No,Yes
619482,CUST002787,2026-06-05,2026,6,5,Friday,2,30,Male,United Kingdom,Toronto,Loyal,PROD01974,Toys,Action Figures,QuickCart,48.78,1,5,2.44,No,5.51,3.31,55.16,Cash on Delivery,Tablet,Social Media,Silver,Standard,East,7,Delivered,No,4.2,1273.75,22.71,12.53,Summer,No,No
607210,CUST002450,2026-06-05,2026,6,5,Friday,2,31,Female,India,Paris,Loyal,PROD01353,Groceries,Snacks,Zenith,11.68,2,5,1.17,Yes,6.07,0.98,29.24,Debit Card,Mobile,Email,Silver,Standard,West,9,Delivered,No,3.7,820.25,27.06,7.91,Summer,No,No
621822,CUST005780,2026-06-05,2026,6,5,Friday,2,37,Male,United Kingdom,Karachi,Loyal,PROD02127,Fashion,Women Clothing,Apex,55.35,4,0,0.0,No,10.37,12.72,244.49,Debit Card,Mobile,Referral,Gold,Standard,South,6,Delivered,No,4.2,1829.84,26.81,65.55,Summer,No,No
620832,CUST000592,2026-06-05,2026,6,5,Friday,2,48,Female,France,Toronto,New,PROD00436,Books,Fiction,EcoLife,30.96,3,20,18.58,Yes,16.75,6.0,97.05,Wallet,Mobile,Email,Standard,Express,South,6,Cancelled,No,3.2,643.35,18.38,17.84,Summer,No,No
629151,CUST000413,2026-06-05,2026,6,5,Friday,2,34,Male,United States,Sydney,Loyal,PROD00414,Home & Kitchen,Cookware,FreshMart,42.71,4,0,0.0,No,20.42,13.57,204.83,Wallet,Mobile,Paid Ads,Standard,Same Day,South,1,Delivered,No,4.1,2493.74,4.94,10.12,Summer,No,No
617691,CUST007698,2026-06-05,2026,6,5,Friday,2,49,Female,Canada,New York,New,PROD00886,Toys,Puzzles,Trendify,26.43,2,0,0.0,No,4.99,4.8,62.65,Wallet,Desktop,Organic Search,Silver,Standard,South,6,Cancelled,No,4.7,1191.32,26.23,16.43,Summer,No,No
618732,CUST006999,2026-06-05,2026,6,5,Friday,2,33,Female,Pakistan,Dubai,Returning,PROD01338,Fashion,Women Clothing,Zenith,94.72,3,15,42.62,Yes,9.95,9.94,261.43,Debit Card,Mobile,Social Media,Standard,Pickup,North,6,Returned,Yes,3.2,1803.6,12.73,33.28,Summer,No,No
618762,CUST000383,2026-06-05,2026,6,5,Friday,2,43,Female,France,Berlin,Returning,PROD01814,Home & Kitchen,Appliances,ValueMax,54.83,3,10,16.45,Yes,8.25,10.29,166.58,Debit Card,Mobile,Paid Ads,Standard,Standard,North,5,Shipped,No,3.8,1837.51,20.46,34.08,Summer,No,No
604471,CUST008232,2026-06-05,2026,6,5,Friday,2,24,Male,United Kingdom,Berlin,Returning,PROD01557,Books,Education,EcoLife,22.2,3,30,19.98,Yes,1.79,3.4,51.81,Bank Transfer,Mobile,Paid Ads,Platinum,Standard,North,5,Returned,Yes,3.4,796.94,14.73,7.63,Summer,No,No
624222,CUST001379,2026-06-05,2026,6,5,Friday,2,35,Male,UAE,Riyadh,Returning,PROD00846,Fashion,Men Clothing,UrbanCo,63.44,4,5,12.69,No,9.45,13.57,264.09,Credit Card,Mobile,Email,Standard,Pickup,East,8,Cancelled,No,3.7,1711.32,22.28,58.84,Summer,No,No
627289,CUST006775,2026-06-05,2026,6,5,Friday,2,27,Male,India,Sydney,Returning,PROD00344,Electronics,Mobile,FreshMart,470.77,1,5,23.54,No,22.55,20.51,490.29,Cash on Delivery,Desktop,Social Media,Standard,Same Day,South,1,Delivered,No,3.8,3791.08,3.0,14.71,Summer,No,Yes
626151,CUST003443,2026-06-05,2026,6,5,Friday,2,26,Male,India,Dubai,Returning,PROD00424,Fashion,Men Clothing,QuickCart,74.23,2,0,0.0,No,23.43,12.16,184.05,Credit Card,Mobile,Paid Ads,Standard,Same Day,Central,3,Delivered,No,3.5,1025.91,25.9,47.67,Summer,No,No
612477,CUST003795,2026-06-05,2026,6,5,Friday,2,50,Female,India,Karachi,New,PROD02436,Beauty,Haircare,Apex,49.59,2,0,0.0,No,8.18,7.0,114.36,Wallet,Mobile,Social Media,Standard,Pickup,West,5,Delivered,No,3.6,693.05,18.66,21.34,Summer,No,No
614750,CUST005916,2026-06-05,2026,6,5,Friday,2,19,Male,United Kingdom,Sydney,New,PROD01625,Home & Kitchen,Cookware,Zenith,131.76,2,0,0.0,No,8.18,9.8,281.5,PayPal,Tablet,Paid Ads,Standard,Pickup,North,1,Delivered,No,4.7,3386.31,36.19,101.87,Summer,Yes,No
616105,CUST004695,2026-06-05,2026,6,5,Friday,2,48,Female,United States,Riyadh,New,PROD00152,Toys,Board Games,Apex,34.56,2,25,17.28,Yes,3.99,7.57,63.4,Wallet,Mobile,Organic Search,Silver,Standard,East,3,Delivered,No,2.9,20.0,21.18,13.43,Summer,No,No
620822,CUST005829,2026-06-05,2026,6,5,Friday,2,27,Female,Germany,Toronto,New,PROD00077,Books,Fiction,Nova,38.06,4,5,7.61,Yes,8.62,5.92,159.17,Bank Transfer,Mobile,Email,Standard,Standard,North,6,Delivered,No,5.0,1717.68,34.61,55.09,Summer,No,No
619280,CUST008128,2026-06-05,2026,6,5,Friday,2,41,Female,France,Toronto,New,PROD01363,Groceries,Dairy,FreshMart,14.81,2,10,2.96,Yes,5.73,1.39,33.78,Debit Card,Desktop,Direct,Standard,Standard,North,8,Cancelled,No,4.1,20.0,26.68,9.01,Summer,No,No
609277,CUST008881,2026-06-05,2026,6,5,Friday,2,32,Male,United States,London,Returning,PROD00312,Books,Comics,FreshMart,11.32,2,10,2.26,Yes,10.63,1.89,32.9,Credit Card,Tablet,Paid Ads,Silver,Express,West,6,Delivered,No,3.8,116.64,14.79,4.87,Summer,Yes,No
603850,CUST006283,2026-06-05,2026,6,5,Friday,2,29,Male,Australia,London,New,PROD02291,Beauty,Makeup,QuickCart,55.6,4,20,44.48,Yes,13.51,20.09,211.52,Wallet,Desktop,Referral,Standard,Standard,South,2,Delivered,No,2.7,1559.34,12.83,27.14,Summer,No,No
605153,CUST000728,2026-06-05,2026,6,5,Friday,2,44,Male,Australia,New York,Returning,PROD02063,Beauty,Haircare,UrbanCo,65.56,3,25,49.17,Yes,6.97,17.29,171.77,Debit Card,Mobile,Direct,Silver,Standard,West,6,Delivered,No,4.2,3246.89,16.28,27.96,Summer,Yes,No
624981,CUST007083,2026-06-06,2026,6,6,Saturday,2,26,Male,Pakistan,Berlin,Returning,PROD00286,Electronics,Mobile,FreshMart,448.58,5,0,0.0,No,11.35,144.38,2398.63,Wallet,Mobile,Social Media,Silver,Standard,East,6,Shipped,No,4.4,43652.62,13.9,333.41,Summer,No,Yes
619158,CUST006874,2026-06-06,2026,6,6,Saturday,2,32,Female,United Kingdom,Dubai,Returning,PROD01510,Sports,Fitness,UrbanCo,87.75,2,15,26.32,Yes,2.48,18.79,170.45,Credit Card,Mobile,Email,Platinum,Standard,West,3,Delivered,No,4.1,1285.27,23.02,39.24,Summer,No,No
627055,CUST006929,2026-06-06,2026,6,6,Saturday,2,38,Male,France,Karachi,Premium,PROD00711,Toys,Puzzles,Zenith,20.41,3,0,0.0,No,10.07,4.36,75.66,PayPal,Mobile,Organic Search,Platinum,Express,Central,3,Delivered,No,4.7,2037.64,31.6,23.91,Summer,No,No
601869,CUST005395,2026-06-06,2026,6,6,Saturday,2,48,Female,United States,Paris,New,PROD01740,Electronics,Mobile,QuickCart,222.73,3,0,0.0,No,5.97,70.83,744.99,Wallet,Mobile,Direct,Standard,Standard,South,5,Delivered,No,3.3,9171.8,25.87,192.73,Summer,No,Yes
623095,CUST003163,2026-06-06,2026,6,6,Saturday,2,20,Female,France,Mumbai,Premium,PROD01075,Electronics,Laptop,UrbanCo,538.74,3,25,404.06,Yes,14.04,157.48,1383.68,Credit Card,Desktop,Email,Silver,Express,East,2,Processing,No,4.2,8660.87,9.66,133.66,Summer,No,Yes
618517,CUST000178,2026-06-06,2026,6,6,Saturday,2,50,Female,Saudi Arabia,Toronto,New,PROD02211,Groceries,Dairy,Zenith,20.8,4,10,8.32,Yes,18.34,7.1,100.32,Credit Card,Mobile,Referral,Silver,Express,East,2,Delivered,No,4.0,1029.23,16.4,16.45,Summer,No,No
610674,CUST000952,2026-06-06,2026,6,6,Saturday,2,46,Male,Germany,London,Returning,PROD02434,Electronics,Mobile,EcoLife,314.41,4,25,314.41,Yes,12.08,132.79,1088.1,Bank Transfer,Desktop,Paid Ads,Standard,Standard,East,6,Delivered,No,3.4,9482.75,3.37,36.67,Summer,No,Yes
624929,CUST003766,2026-06-06,2026,6,6,Saturday,2,53,Female,Saudi Arabia,Mumbai,Loyal,PROD00455,Fashion,Women Clothing,Trendify,58.1,7,0,0.0,No,24.08,34.64,465.42,PayPal,Tablet,Referral,Standard,Same Day,East,1,Shipped,No,3.3,5347.69,26.87,125.06,Summer,No,Yes
604513,CUST003187,2026-06-06,2026,6,6,Saturday,2,37,Male,United Kingdom,New York,Returning,PROD01471,Electronics,Accessories,Zenith,212.17,3,0,0.0,No,11.31,21.05,668.87,Credit Card,Mobile,Paid Ads,Standard,Standard,West,6,Delivered,No,5.0,4175.69,13.28,88.83,Summer,No,Yes
603583,CUST002150,2026-06-06,2026,6,6,Saturday,2,38,Female,Canada,Mumbai,Returning,PROD02286,Fashion,Bags,Apex,64.94,4,0,0.0,No,16.87,25.46,302.09,Cash on Delivery,Mobile,Email,Standard,Express,Central,4,Delivered,No,4.4,3433.75,27.62,83.44,Summer,No,No
627028,CUST002520,2026-06-06,2026,6,6,Saturday,2,27,Female,Canada,Toronto,New,PROD00117,Toys,Puzzles,Trendify,40.0,2,10,8.0,Yes,0.3,6.15,78.45,Cash on Delivery,Mobile,Email,Gold,Standard,South,4,Delivered,No,3.7,807.08,6.36,4.99,Summer,No,No
603358,CUST001864,2026-06-06,2026,6,6,Saturday,2,47,Male,Germany,London,Loyal,PROD02061,Fashion,Shoes,QuickCart,98.11,3,15,44.15,Yes,6.35,24.68,281.21,Wallet,Desktop,Email,Standard,Standard,East,7,Delivered,No,4.7,4523.66,19.95,56.1,Summer,No,No
620238,CUST007811,2026-06-06,2026,6,6,Saturday,2,39,Male,Canada,Karachi,Premium,PROD00095,Sports,Sportswear,PrimePlus,110.84,3,30,99.76,Yes,5.6,39.02,277.38,Wallet,Desktop,Email,Silver,Standard,East,4,Delivered,No,4.1,5313.88,12.76,35.39,Summer,No,No
602889,CUST003798,2026-06-06,2026,6,6,Saturday,2,22,Male,Pakistan,Paris,New,PROD01866,Sports,Outdoor,Zenith,59.91,3,0,0.0,No,5.24,12.66,197.63,PayPal,Tablet,Paid Ads,Standard,Standard,West,7,Delivered,No,4.8,2538.19,35.43,70.02,Summer,No,No
617983,CUST004641,2026-06-06,2026,6,6,Saturday,2,34,Male,Pakistan,Dubai,Premium,PROD01165,Electronics,Accessories,UrbanCo,516.75,3,25,387.56,Yes,5.93,81.37,1249.99,Wallet,Mobile,Referral,Standard,Standard,Central,4,Delivered,No,4.5,4250.96,7.28,91.0,Summer,No,Yes
604108,CUST002172,2026-06-06,2026,6,6,Saturday,2,49,Female,Canada,Riyadh,Returning,PROD00992,Groceries,Dairy,UrbanCo,30.22,2,10,6.04,Yes,9.88,4.35,68.63,Wallet,Desktop,Referral,Silver,Standard,North,1,Delivered,No,3.7,753.27,15.87,10.89,Summer,No,No
619622,CUST007342,2026-06-06,2026,6,6,Saturday,2,38,Female,France,Sydney,Loyal,PROD01304,Sports,Outdoor,Apex,122.98,4,20,98.38,Yes,12.31,40.7,446.55,Credit Card,Tablet,Paid Ads,Standard,Pickup,Central,4,Delivered,No,3.8,2618.15,10.5,46.89,Summer,No,Yes
611470,CUST006128,2026-06-06,2026,6,6,Saturday,2,58,Male,United States,Toronto,Returning,PROD01526,Fashion,Women Clothing,UrbanCo,89.5,6,35,187.95,Yes,20.83,19.17,389.05,Debit Card,Desktop,Email,Standard,Express,West,7,Processing,No,5.0,2752.05,36.34,141.38,Summer,No,Yes
605909,CUST002349,2026-06-06,2026,6,6,Saturday,2,64,Male,Saudi Arabia,London,New,PROD01643,Toys,Board Games,QuickCart,39.47,6,15,35.52,Yes,10.31,17.84,229.45,Wallet,Mobile,Organic Search,Standard,Pickup,Central,5,Delivered,No,4.4,1449.51,16.23,37.24,Summer,No,No
625702,CUST000501,2026-06-06,2026,6,6,Saturday,2,30,Male,Saudi Arabia,Sydney,Returning,PROD00907,Sports,Sportswear,PrimePlus,98.71,1,15,14.81,Yes,5.25,6.15,95.3,Debit Card,Desktop,Social Media,Standard,Standard,East,8,Cancelled,No,4.4,1766.19,14.46,13.78,Summer,Yes,No
605109,CUST005531,2026-06-06,2026,6,6,Saturday,2,34,Male,France,London,Returning,PROD00988,Beauty,Makeup,Trendify,116.11,4,15,69.67,Yes,6.37,24.89,426.03,PayPal,Mobile,Paid Ads,Silver,Pickup,North,9,Returned,Yes,2.1,5258.52,23.94,101.99,Summer,No,Yes
621270,CUST005354,2026-06-06,2026,6,6,Saturday,2,44,Female,UAE,Sydney,New,PROD01143,Sports,Sportswear,QuickCart,83.29,1,0,0.0,No,12.95,9.69,105.93,Cash on Delivery,Mobile,Direct,Silver,Express,Central,3,Returned,Yes,2.5,2206.94,23.24,24.62,Summer,No,No
610861,CUST008272,2026-06-06,2026,6,6,Saturday,2,43,Female,United States,Toronto,Returning,PROD02146,Fashion,Men Clothing,EcoLife,82.47,3,0,0.0,No,6.96,20.1,274.47,PayPal,Mobile,Referral,Standard,Standard,East,5,Delivered,No,4.8,3401.88,27.79,76.28,Summer,No,No
613473,CUST000462,2026-06-06,2026,6,6,Saturday,2,33,Female,UAE,Dubai,Premium,PROD00287,Groceries,Snacks,Zenith,16.56,5,15,12.42,Yes,18.23,5.59,94.2,Bank Transfer,Mobile,Social Media,Standard,Express,Central,5,Shipped,No,4.4,1699.34,24.24,22.83,Summer,No,No
614599,CUST003761,2026-06-07,2026,6,7,Sunday,2,26,Male,Germany,Sydney,Returning,PROD01307,Fashion,Bags,ValueMax,56.45,4,35,79.03,Yes,8.54,18.64,173.95,Bank Transfer,Desktop,Referral,Standard,Standard,East,4,Delivered,No,3.7,1899.51,14.31,24.89,Summer,No,No
606765,CUST008009,2026-06-07,2026,6,7,Sunday,2,28,Female,France,Dubai,Loyal,PROD01806,Electronics,Headphones,Trendify,198.83,4,20,159.06,Yes,7.7,28.25,672.21,Bank Transfer,Desktop,Social Media,Standard,Standard,North,5,Delivered,No,4.3,5618.67,12.94,86.98,Summer,No,Yes
607528,CUST000654,2026-06-07,2026,6,7,Sunday,2,34,Female,Canada,New York,Loyal,PROD02372,Sports,Outdoor,ValueMax,92.05,3,0,0.0,No,7.26,26.41,309.82,Debit Card,Desktop,Referral,Silver,Standard,North,5,Shipped,No,5.0,5541.51,15.36,47.59,Summer,No,No
622692,CUST008627,2026-06-07,2026,6,7,Sunday,2,22,Male,Australia,Paris,Loyal,PROD01179,Fashion,Women Clothing,Nova,29.71,5,0,0.0,No,10.69,14.76,174.0,Credit Card,Desktop,Referral,Standard,Standard,South,8,Returned,Yes,3.1,1840.67,18.98,33.03,Summer,No,No
614756,CUST004547,2026-06-07,2026,6,7,Sunday,2,51,Male,United Kingdom,Paris,Loyal,PROD02353,Electronics,Mobile,ValueMax,190.9,5,30,286.35,Yes,21.57,43.04,732.76,Debit Card,Mobile,Referral,Standard,Express,East,5,Delivered,No,4.1,6453.2,21.46,157.25,Summer,No,Yes
601510,CUST000548,2026-06-07,2026,6,7,Sunday,2,35,Female,Canada,Mumbai,Returning,PROD00580,Books,Fiction,Nova,11.08,3,0,0.0,No,8.23,3.78,45.25,Bank Transfer,Desktop,Paid Ads,Standard,Standard,Central,5,Shipped,No,4.6,509.88,23.59,10.67,Summer,No,No
620081,CUST002974,2026-06-07,2026,6,7,Sunday,2,21,Other,Canada,Karachi,Loyal,PROD00649,Fashion,Shoes,UrbanCo,99.59,3,0,0.0,Yes,11.49,32.33,342.59,PayPal,Mobile,Social Media,Gold,Express,Central,2,Delivered,No,5.0,5729.32,34.62,118.6,Summer,No,No
